element_id,node_0,node_1,node_2,area_um2,edge_min_um,edge_max_um,edge_mean_um,quality_equilateral_normalized,aspect_edge_ratio
0,2968,2437,1172,3.3153922891642864,2.173911504448164,3.3198719099063205,2.887909382634764,0.8904372836117155,1.5271421597030705
1,2847,2769,816,1.666458967000529,1.6188249737538585,2.303443693438459,2.0209517706589586,0.923013355756143,1.4229108957326329
2,2289,1973,583,0.5330853619701071,1.0787726857098505,1.1645640741915315,1.111547180810047,0.9952619680139919,1.0795268452919986
3,1972,614,2268,0.9655710983003227,1.3453884494122905,1.7274958362106072,1.5195953255757269,0.9553651319671167,1.284012685678425
4,3243,2392,756,4.158638462188481,2.866544077342469,3.488511049705595,3.133963948847029,0.971078331351843,1.2169745015537115
5,2693,267,268,1.7749947450348915,1.9146150593181364,2.189705043488774,2.034773367602294,0.9869159420104827,1.1436790036889228
6,2826,546,2715,3.210304256891716,2.407889027098601,3.3284039189954573,2.8116725448260595,0.9206237153494623,1.382291244130148
7,3111,830,831,1.7990885488737036,1.7095185798546628,2.589959230566012,2.137925476579087,0.883965930352264,1.5150225689774024
8,798,2538,2768,1.9831829547800692,1.838359697896591,2.4491062072373855,2.183159896578575,0.9479454329915326,1.332223617630215
9,2847,816,818,3.206978090895773,2.140586644784559,3.253395058652273,2.8383197108319447,0.8920554803890531,1.5198614205031227
10,982,2447,2717,3.387943823677399,2.4117212380431408,3.5327018278355378,2.9223153957295493,0.8937420318877902,1.4648052072145599
11,3108,540,539,1.7533017029565339,1.9634448303926393,2.0784698996797393,2.013971576690679,0.9977066239392147,1.058583295800625
12,1532,3255,2581,3.030036431268883,2.50895841569833,2.7837184567237085,2.6524127434891396,0.9928518301037771,1.1095115962489572
13,1026,1027,2724,1.4046934406107654,1.6785859391787643,1.9478479350838565,1.8112527382204882,0.9852015332090404,1.160410015132634
14,189,2662,211,1.5513919329129588,1.6597068052150277,2.0921425529202264,1.9184537550953866,0.9643461763123791,1.2605494815990548
15,544,543,2715,1.5957883255711751,1.7146335038124554,2.1049977506763566,1.939877084829585,0.9722945910177663,1.2276662890325738
16,925,2738,2421,2.06872735090023,1.868762354980532,2.4106705137061244,2.2250326456166647,0.952784594312982,1.2899823818054372
17,2391,3207,2960,1.7379415719625415,1.8403967943996136,2.1607563366978817,2.0162184064633,0.983068466162148,1.1740709086611825
18,1042,2851,2782,1.6966914306090979,1.5498625440037248,2.3580320666762247,2.0662881287027832,0.8897951610428433,1.5214459345438298
19,3280,3101,2694,3.2607539208671232,2.614557349554871,2.9852221846343467,2.7592234122659907,0.9857148795676092,1.1417696326846996
20,392,3078,390,2.880076087246872,2.3650498670037896,2.9860693505539304,2.6228912339076422,0.9570993541465209,1.262581982821737
21,957,2960,956,1.8919091325825184,1.8681758731676994,2.3693060049838164,2.120414164247336,0.9627943059900332,1.268245693038737
22,322,2687,3096,2.7632418108930143,2.2292352441178798,2.8890814209141453,2.569044423749252,0.9563422529485354,1.2959966555962874
23,2818,2696,2690,1.9195377304287686,1.8710416969810708,2.311091751386037,2.1290509628596954,0.9704390119614085,1.2351898704956645
24,2724,2864,2830,1.296394919485612,1.5994714101864,1.9606961105555814,1.751840627322666,0.9681813857372669,1.2258400481988514
25,2713,542,2714,1.4169398279756025,1.6513122380074814,2.187253848355455,1.8599713128506463,0.9311066385393039,1.32455497998044
26,401,2265,400,0.45015588419065655,0.775449871882962,1.3045694461429973,1.084996245758252,0.8466232845883683,1.68233885057614
27,3702,3795,2980,3.2352197506622162,2.4682059426988867,2.908789498127728,2.7544496035381982,0.9794673115059096,1.17850356317799
28,2265,399,400,0.7793110676292568,1.2004005238791884,1.6849562989454376,1.3966420896558744,0.9025876097744464,1.403661749080523
29,2876,209,2874,1.7510829811760975,1.7139023107771192,2.495622404357662,2.090722227929071,0.9040076485107517,1.4561053968274857
30,1969,1964,2383,0.8752640752565387,1.2391033169209917,1.8115338255920044,1.4890945028546214,0.8886400335117888,1.4619715731965168
31,2721,581,2682,2.3064241822089646,2.1728298195765667,2.390356859284334,2.3141623543591927,0.9927503906347799,1.1001123225334593
32,515,514,3138,2.4517264179718357,1.939968278310551,2.709762227453157,2.4515435925444358,0.9220141948665461,1.396807493065295
33,1968,1969,2383,1.443705509520008,1.7043122169249387,2.0,1.8386153475056475,0.9819316996159448,1.1734939057167386
34,4053,3758,3824,7.723068906455309,4.0252924858972445,4.526645122882244,4.239580413809191,0.9898483093522865,1.1245506106056906
35,783,3117,782,1.5495296297463386,1.7955040649955227,3.014877686749955,2.221400501739822,0.6816175644634469,1.6791260713505947
36,339,2818,338,1.0965482857059738,1.5013764414269277,1.6433357204680232,1.5953461592641658,0.9932633463123345,1.0945527551412593
37,2583,2786,3041,2.203217828446743,2.187280767959192,2.337124119692063,2.258213340779517,0.9970239138882062,1.068506683699633
38,201,203,3198,2.9381030816487512,2.2551674480571404,2.9588598982582766,2.6519453287327166,0.9530684246459175,1.3120355656106057
39,397,680,396,0.31822932357906036,0.6076869342485282,1.582040993693437,1.1286643698162115,0.5123544877957295,2.6033816172957627
40,3066,2641,130,2.946631589359731,2.3015591812765144,2.916889426214867,2.644685325948924,0.9638771681002053,1.2673536487543509
41,493,3646,494,1.8427759749757473,2.000000000000057,2.1042070335482888,2.064445272265793,0.9980441241117343,1.0521035167741144
42,916,917,919,1.5080128205128311,1.5550395921735771,2.213597805905496,1.9228791326930292,0.9231020037458788,1.4234993224908252
43,2420,2737,915,1.2220627930584584,1.652588730763588,1.7259981802047877,1.6808937363474155,0.9985105338598647,1.044420882264688
44,913,914,2877,1.5810173367543037,1.6897475360187737,2.1142031134776853,1.9346502164988195,0.9671974578269045,1.2511946716365536
45,677,966,1975,0.06939736386351411,0.3382556617032281,0.4767523534933673,0.4121005721053191,0.9260416348018466,1.4094438245106171
46,919,2420,916,1.3678499653658247,1.5550395921735771,2.1042908407447003,1.8211926777627134,0.938152246058362,1.3532072439412297
47,1989,2152,2161,0.04463199106056517,0.256301896336758,0.47443739769438337,0.361730051491302,0.7425719048157744,1.8510881287862757
48,331,3482,2691,2.31040596994392,1.7884471745453931,2.78761774514465,2.4213890434613017,0.879733037901226,1.5586805049767471
49,895,2828,894,2.167522579657604,1.9999999999999858,2.5803949013857976,2.2764673056735663,0.9554967847463153,1.290197450692908
50,918,919,917,1.3839879030020166,1.4369158434070075,2.213597805905496,1.8692464594676297,0.8882007981857731,1.5405201467171052
51,921,922,3112,1.9941663717399076,1.9485242979034976,2.544773649425823,2.1953887941135988,0.9428960384352955,1.3060004702860808
52,2820,343,344,0.9732690666007008,1.3274288842771704,1.6540156244699424,1.5173163357263808,0.9682217886496808,1.2460295568832747
53,934,935,3486,1.9048086829974014,2.000000000000072,2.264445397221458,2.1070218022245175,0.9879844008675475,1.1322226986106885
54,915,2737,914,1.3493055742157425,1.63518436783261,2.0,1.7870608493457993,0.9684411449818427,1.2231036691299482
55,3112,922,2423,2.2786258099272,2.092868435011476,2.459816836127131,2.309296517458896,0.9822297872769813,1.1753327609977753
56,920,2420,919,1.1734182177146248,1.5735245883610045,1.8042476003698626,1.6567534406729214,0.9833527902475672,1.1466281580316333
57,936,913,2877,2.4997032857216017,2.1142031134776853,2.989775461256216,2.495244213891257,0.9076107913694933,1.414138235913525
58,1470,2831,1469,1.1214000534216915,1.5564006866785807,1.691471490671932,1.6124362554796268,0.9948167344211009,1.0867840814704326
59,2383,1966,1967,1.251861452346465,1.6202802329698471,1.8403150078619448,1.7086236106583257,0.9872445170942584,1.1358004439076512
60,270,2693,269,1.4979239880858386,1.6858871219794354,2.405437801640044,1.9565056758257224,0.8802074479846388,1.426808337450119
61,2804,746,747,1.9586592440268116,1.6615807757095773,2.611024118980516,2.2303712948875494,0.8795983755728627,1.5714096823643615
62,3914,3329,2587,8.196124711641179,3.8978862781351515,4.713596116402244,4.391264863332487,0.9752382828951935,1.2092697888193262
63,1965,1966,2383,1.556294490479992,1.8403150078619448,2.0,1.8999598062694547,0.9942447107589939,1.086770466716769
64,2812,190,191,1.2027138755295255,1.5605690429841859,2.0,1.7094277726661102,0.93697840012337,1.2815837972637953
65,930,931,2423,1.652882865495087,1.7601295485348945,2.3890828142650764,2.0162108073841285,0.9224992544048637,1.3573335077828295
66,2447,3360,3744,4.935313164491894,3.2616814539637113,3.5612988970714143,3.3835949229889657,0.9941025945497273,1.0918598113692548
67,934,932,933,1.840419509533337,1.8708006473799734,2.973723630852778,2.2815080927442266,0.7802029685934619,1.5895459706075208
68,3112,3486,2736,2.9257356348697354,2.1872418754581493,3.0094269765399635,2.6638622730450585,0.9361658263585678,1.3759004023775814
69,3435,3773,3654,1.4047079761157824,1.6798116685718365,1.9345159125952336,1.8101030582646327,0.9868376519117223,1.1516266667202906
70,3215,1167,2966,3.313535989763488,2.182266510889451,3.339241517213579,2.8867558253026186,0.8910218795927258,1.530171269435174
71,2421,922,923,1.592936567845891,1.7694469852100656,2.0847438863711223,1.930922374257367,0.9822887257100333,1.178189515592424
72,2421,923,924,1.2304883393243395,1.5545412978755326,1.7694469852100656,1.6939466165427204,0.9869743517835411,1.138243794248649
73,929,2422,928,1.3978416062376757,1.5301352096811605,2.0607228057836458,1.835634572436471,0.9439920331339986,1.3467586346261815
74,2738,925,2422,1.9959728407157247,1.8671279580676259,2.4106705137061244,2.1815653447620904,0.9578966067421382,1.2911115723429234
75,926,927,2422,1.1557199583698303,1.5236357269221406,1.8300133676927839,1.6503430120910396,0.9738538427733827,1.2010832611476954
76,1438,2755,3114,2.889435601440222,2.2754665051943244,2.7864387506013655,2.613725797789271,0.9686569948607893,1.2245571377300517
77,931,932,2423,1.9151400008145538,1.6515222043516506,2.557566777483742,2.1993905987001567,0.8859597704125793,1.5486118023389115
78,1430,1431,3227,2.182536912418739,1.9999999999999858,2.5334462146653776,2.276557888060546,0.9636765939466758,1.2667231073326979
79,370,2493,2868,2.6495804737736224,2.2662497262743004,3.1167009190859276,2.576756350706504,0.9016295723758758,1.3752680840737543
80,929,930,2738,1.070238018748208,1.4765022604581883,1.7377969709667804,1.5846096928849198,0.9794821896721,1.1769687168833098
81,926,2422,925,1.4946741467938862,1.5236357269221406,2.2668975625125207,1.930177763144919,0.9035902147402065,1.4878212176684944
82,2422,929,2738,1.099578232645464,1.4765022604581883,1.8671279580676259,1.6245884760689915,0.9513660802246956,1.2645615303617743
83,1005,2451,2975,2.6419140723240737,2.399461257710488,2.629365255587502,2.4773813070266506,0.9922375659155372,1.095814840576498
84,2212,2261,678,0.31785301834691215,0.8308721691483729,0.8749389598656556,0.8573932458464615,0.998046191741821,1.0530367875511468
85,169,2926,3189,4.340244920782192,3.1387843813015897,3.194511145847383,3.166215583061483,0.9997932482327029,1.0177542506193702
86,2566,2852,3152,2.012877378121642,1.7256577521175676,2.5505375846890854,2.2367704878580663,0.905086389418352,1.4780089398139937
87,281,3347,280,1.7702185116119153,2.0,2.0428465622823135,2.0221435063598956,0.9996999949005173,1.0214232811411568
88,3064,3477,2678,6.538597758228215,3.8139141039468507,3.933748068266311,3.8869482974077805,0.9992813332094485,1.0314202053463788
89,4059,4073,4029,9.894502302194436,4.725943390478042,4.868444840587489,4.7814378057386815,0.999315395501378,1.0301530167281654
90,2711,515,3138,3.2307117921572863,2.397629627758945,3.4253992286907993,2.8442636946343,0.9016398417168628,1.428660702650937
91,3125,3288,3340,4.676470400945344,2.975786101032316,3.609788591510722,3.316672810028612,0.9757322022180706,1.2130537844297569
92,3044,3623,3906,8.543594529091264,3.9725008573743774,4.748107376522478,4.482749665758915,0.9755402831770534,1.1952438896792932
93,1643,2590,2787,2.9044397198334826,2.435295331574204,2.9979849777785677,2.6325396964629064,0.9586026498033949,1.2310560197397638
94,2602,2601,3124,2.63273371806872,2.3603303701269938,2.59068495073543,2.4712189622499445,0.9941519160646634,1.0975942111849548
95,2788,2586,2591,2.079485289866495,2.0233091994690318,2.53203871526191,2.2272820390698613,0.9587477014528868,1.251434390713185
96,3045,1673,1674,2.52898356459944,1.9501912348106365,2.776284236121031,2.4973020231787184,0.9145400103042309,1.4235958948869998
97,2790,1881,1882,1.3350597121349612,1.438908417942104,2.0000000000000178,1.8065687572929796,0.9255101806961192,1.389942525223652
98,2620,1603,1604,1.6731465223634854,1.6339566672404506,2.3319886149723836,2.0261863544914474,0.9221053525041357,1.4272034636700752
99,3079,3473,736,1.329591376531833,1.5646559895323993,1.8901786019681692,1.7691473960629842,0.9744634351202809,1.208047401226549
100,1937,1936,2626,1.202808432660535,1.5419685624511401,1.8711733552267835,1.6847051110789562,0.9721819651359116,1.2134964361739864
101,3565,3305,3166,2.9730776185924066,2.239303783128589,2.9555324249775836,2.6707246572476095,0.9497875602495633,1.319844340569252
102,2846,2768,2537,2.2291159309797526,1.9526430120569298,2.5186924870999823,2.3071853332515673,0.9556664786844242,1.2898888693672539
103,1700,2751,1699,1.9627775189813943,1.9199521921461862,2.447011616122718,2.1636788287560327,0.9586031926779026,1.2745169521056496
104,2530,2767,773,3.0010376005999455,2.109550742865546,3.2859730108193888,2.759521021243471,0.882513967030958,1.5576648354785856
105,2877,2736,936,2.8433707902130765,2.3817540669398705,3.279917384072213,2.684332656386618,0.8894037454015271,1.3771016200200394
106,44,2776,43,2.167674257838479,2.0000000000000995,2.4600024679153623,2.261207792384466,0.9719925349597353,1.2300012339576198
107,3044,1636,1637,2.9929795198525824,2.0,3.278757256039011,2.781302325788418,0.8587961799713342,1.6393786280195055
108,3076,164,165,2.174007722674105,2.0,2.525704917249777,2.2713568091975174,0.9645337005601372,1.2628524586248886
109,2612,1599,2794,2.284593807968946,2.1595051722635437,2.4769608287652316,2.308278070316573,0.9870725983552276,1.1470038880105753
110,1891,2601,2602,2.332141540708131,2.168919671225506,2.4626415658874112,2.3300944346550803,0.9892951797029701,1.135423131874655
111,406,404,405,0.834773234418234,1.132120660087852,1.625692295980965,1.4330158768024142,0.9180158377852207,1.4359708759796082
112,125,2636,2637,1.567370316719911,1.6936175180157875,2.3776348683349293,1.977690534710567,0.9058381814102116,1.403879472810676
113,277,3279,3097,3.2167315366239135,2.1827469496897196,3.7520430649279595,2.961827433563691,0.8089707267050615,1.7189546710677193
114,543,2713,3999,2.667803853232263,2.3760372371105496,2.6622253166071124,2.4916711208184874,0.9899487804336256,1.1204476407299873
115,2944,387,388,1.7777037208085176,2.0,2.062267996914413,2.0266979941900014,0.9993283061531041,1.0311339984572065
116,332,3101,3482,1.9410970814510051,2.0617688706941055,2.238574021720615,2.1222335316191026,0.9938202785785879,1.0857541082997275
117,464,3094,465,1.8984515808055888,1.9999999999999147,2.3123814515518903,2.109622398941316,0.9805816672879498,1.1561907257759945
118,2423,2738,930,1.5044633311717763,1.7377969709667804,2.2401698346446017,1.9126987847154258,0.9359640113372463,1.2890860509431885
119,2574,1594,3036,2.170116414050963,2.1076390792855415,2.514835733657768,2.262067767029117,0.9732491156437952,1.1932003721008344
